Word,NoteID,CanonicalWord,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
cool,KV000175,cool,[kuːl],[kuːl],凉爽的,It is cool enough to walk outside this evening.,今晚天气很凉爽，适合出去走走。,4,rj_start1,rj_start1::2年级下|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::lower-grade-backfill
cold,KV000176,cold,[kəʊld],[kəʊld],寒冷的,Put on your coat because it is cold outside.,外面很冷，把外套穿上。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
favourite,KV000177,favourite,[ˈfeɪvərɪt],[ˈfeɪvərɪt],最喜欢的,Spring is my favourite season.,春天是我最喜欢的季节。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
season,KV000178,season,[ˈsiːzn],[ˈsiːzn],季节,What is your favourite season?,你最喜欢哪个季节？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
eleven,KV000179,eleven,[ɪˈlev(ə)n],[ɪˈlevn],十一；十一个,There are eleven players on a football team.,一支足球队有十一名队员。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
twelve,KV000180,twelve,[twelv],[twelv],十二；十二个,There are twelve months in a year.,一年有十二个月。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
twenty,KV000181,twenty,[ˈtwenti],[ˈtwenti],二十,Our class has twenty students today.,我们班今天有二十名学生。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
thirty,KV000182,thirty,[ˈθɜːti],[ˈθɜːrti],三十,Our class has thirty students.,我们班有三十名学生。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
forty,KV000183,forty,[ˈfɔːti],[ˈfɔːrti],四十,There are forty chairs in our classroom.,我们的教室里有四十把椅子。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
fifty,KV000184,fifty,[ˈfɪfti],[ˈfɪfti],五十,The library has fifty books for children.,图书馆有五十本给孩子们看的书。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
thirteen,KV000185,thirteen,[ˌθɜːˈtiːn],[ˌθɜːrˈtiːn],十三；十三个,My cousin is thirteen years old.,我的表哥十三岁。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
fourteen,KV000186,fourteen,[ˌfɔːˈtiːn],[ˌfɔːrˈtiːn],十四；十四个,There are fourteen books on the desk.,桌子上有十四本书。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
fifteen,KV000187,fifteen,[ˌfɪfˈtiːn],[ˌfɪfˈtiːn],十五；十五个,We waited fifteen minutes for the bus.,我们等公交车等了十五分钟。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
time,KV000188,time,[taɪm],[taɪm],时间；时刻,What time is it?,几点了？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
playtime,KV000189,playtime,[ˈpleɪtaɪm],[ˈpleɪtaɪm],游戏时间；课间活动时间,We play football during playtime.,游戏时间我们踢足球。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
get up,KV000190,get up,[ɡet ʌp],[ɡet ʌp],起床,I usually get up at seven on school days.,上学日我通常七点起床。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
eat breakfast,KV000191,eat breakfast,[i:t ˈbrekfəst],[iːt ˈbrekfəst],吃早饭,I eat breakfast before I go to school.,我上学前吃早饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
go to school,KV000192,go to school,,,去上学,I usually go to school by bus.,我通常坐公交车上学。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
eat lunch,KV000193,eat lunch,,,吃午饭,I eat lunch with my classmates at school.,我在学校和同学们一起吃午饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
go home,KV000194,go home,,,回家,I usually go home after school at five.,我通常放学后五点回家。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
eat dinner,KV000195,eat dinner,,,吃晚饭,My family eats dinner at home every evening.,我们一家每天晚上在家吃晚饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
go to bed,KV000196,go to bed,,,上床睡觉,I usually go to bed before nine.,我通常九点前上床睡觉。,4,rj_start1,rj_start1::2年级下|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::lower-grade-backfill
when,KV000197,when,[wen],[wen],什么时候,When do you get up?,你什么时候起床？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
every day,KV000198,every day,,,每天,I read English for ten minutes every day.,我每天读十分钟英语。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
at,KV000199,at,[ət],[ət; æt],在……时刻,I get up at seven.,我七点起床。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
Sunday,KV000200,Sunday,[ˈsʌndeɪ],[ˈsʌndeɪ],星期日,We visit my grandparents on Sunday.,我们星期日去看望祖父母。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
Monday,KV000201,Monday,[ˈmʌndeɪ],[ˈmʌndeɪ],星期一,We have English and music on Monday.,我们星期一有英语课和音乐课。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
Tuesday,KV000202,Tuesday,[ˈtjuːzdeɪ],[ˈtuːzdeɪ],星期二,I go to the drawing club on Tuesday.,我星期二去绘画社团。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
Wednesday,KV000203,Wednesday,[ˈwenzdeɪ],[ˈwenzdeɪ],星期三,We play basketball after school on Wednesday.,我们星期三放学后打篮球。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
Thursday,KV000204,Thursday,[ˈθɜːzdeɪ],[ˈθɜːrzdeɪ],星期四,I read in the library on Thursday afternoon.,我星期四下午在图书馆读书。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
Friday,KV000205,Friday,[ˈfraɪdeɪ],[ˈfraɪdeɪ],星期五,We have PE class on Friday afternoon.,我们星期五下午有体育课。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
Saturday,KV000206,Saturday,[ˈsætədeɪ],[ˈsætərdeɪ],星期六,My family goes to the park on Saturday.,我们一家星期六去公园。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-review
today,KV000207,today,[təˈdeɪ],[təˈdeɪ],今天,I have English homework to do today.,我今天有英语作业要做。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 stage::lower-grade-backfill
year,KV000208,year,[jɪə(r)],[jɪr],年；岁,There are twelve months in a year.,一年有十二个月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
old,KV000209,old,[əʊld],[oʊld],……岁的；年老的,How old are you?,你几岁？,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
how old,KV000210,how old,,,几岁；多大,How old is your sister?,你妹妹几岁？,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
class,KV000211,class,[klɑːs],[klæs],班；班级,There are twenty students in our class.,我们班有二十名学生。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
grade,KV000212,grade,[ɡreɪd],[ɡreɪd],年级,I am in Grade Four this year.,我今年上四年级。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
age,KV000213,age,[eɪdʒ],[eɪdʒ],年龄,What is your name and age?,你叫什么名字，多大了？,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
dear,KV000214,dear,[dɪə(r)],[dɪr],亲爱的,Dear Amy thank you for your birthday card.,亲爱的艾米，谢谢你的生日贺卡。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
body,KV000215,body,[ˈbɒdi],[ˈbɑːdi],身体,Playing sports helps keep my body strong.,运动有助于让我的身体保持强壮。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
head,KV000216,head,[hed],[hed],头；头部,My head hurts.,我的头疼。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
hair,KV000217,hair,[heə(r)],[her],头发,Her hair is long.,她的头发很长。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
arm,KV000218,arm,[ɑːm],[ɑːrm],手臂,My arm hurts.,我的手臂疼。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
hand,KV000219,hand,[hænd],[hænd],手,Raise your hand if you know the answer.,如果你知道答案，就举手。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
leg,KV000220,leg,[leɡ],[leɡ],腿,My leg hurts after running.,跑步后我的腿疼。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
foot,KV000221,foot,[fʊt],[fʊt],脚,My right foot hurts after football.,踢足球后我的右脚疼。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
feet,KV000222,feet,[fiːt],[fiːt],脚（foot的复数）,My feet are cold after walking in the snow.,在雪地里走过以后我的脚很冷。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
the matter,KV000223,the matter,,,问题；怎么了,What's the matter?,怎么了？,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
hurt,KV000224,hurt,[hɜːt],[hɜːrt],疼；受伤,My leg hurts.,我的腿疼。,4,rj_start1,rj_start1::3年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::lower-grade-backfill
help,KV000225,help,[help],[help],帮助；帮忙,Can I help you?,我能帮你吗？,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
bad,KV000226,bad,[bæd],[bæd],坏的；糟糕的,Too much ice-cream is bad for your teeth.,吃太多冰淇淋对牙齿不好。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
bite,KV000227,bite,[baɪt],[baɪt],咬,Be careful because this dog may bite.,小心，因为这只狗可能会咬人。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
tongue,KV000228,tongue,[tʌŋ],[tʌŋ],舌头,My tongue hurts.,我的舌头疼。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
kick,KV000229,kick,[kɪk],[kɪk],踢,Don't kick the ball here.,不要在这里踢球。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
morning,KV000230,morning,[ˈmɔːnɪŋ],[ˈmɔːrnɪŋ],早晨；上午,I usually read English for ten minutes every morning.,我通常每天早晨读十分钟英语。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
afternoon,KV000231,afternoon,[ˌɑːftəˈnuːn],[ˌæftərˈnuːn],下午,We have PE class on Friday afternoon.,我们星期五下午有体育课。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
summary,KV000232,summary,[ˈsʌməri],[ˈsʌməri],总结；概要,This is a short summary of our class.,这是我们课堂内容的简短总结。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
bread,KV000233,bread,[bred],[bred],面包,I have bread and milk for breakfast.,我早餐吃面包、喝牛奶。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
cake,KV000234,cake,[keɪk],[keɪk],蛋糕,We shared a chocolate cake at the birthday party.,我们在生日聚会上分享了一个巧克力蛋糕。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
fruit,KV000235,fruit,[fruːt],[fruːt],水果,I eat some fruit after dinner every day.,我每天晚饭后吃一些水果。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
ice-cream,KV000236,ice-cream,[ˈaɪs kriːm],[ˈaɪs kriːm],冰淇淋,We bought ice-cream after playing in the park.,我们在公园玩过之后买了冰淇淋。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
potato,KV000237,potato,[pəˈteɪtəʊ],[pəˈteɪtoʊ],土豆；马铃薯,We need two potatoes for dinner.,我们晚饭需要两个土豆。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
tomato,KV000238,tomato,[təˈmɑːtəʊ],[təˈmeɪtoʊ],西红柿；番茄,I put a tomato in my lunch box.,我在午餐盒里放了一个西红柿。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
meat,KV000239,meat,[miːt],[miːt],肉；肉类,We do not eat much meat at home.,我们在家不吃很多肉。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
shopping list,KV000240,shopping list,,,购物清单,Milk and eggs are on my shopping list.,牛奶和鸡蛋在我的购物清单上。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
cola,KV000241,cola,[ˈkəʊlə],[ˈkoʊlə],可乐,I don't like cola.,我不喜欢可乐。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
buy,KV000242,buy,[baɪ],[baɪ],买；购买,I want to buy a new book at the bookshop.,我想在书店买一本新书。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
vegetables,KV000243,vegetables,[ˈvedʒtəb(ə)lz],[ˈvedʒtəb(ə)lz],蔬菜,We need to eat vegetables every day.,我们每天都需要吃蔬菜。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
duck,KV000244,duck,[dʌk],[dʌk],鸭子,Two ducks are swimming in the lake.,两只鸭子正在湖里游泳。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
rabbit,KV000245,rabbit,[ˈræbɪt],[ˈræbɪt],兔子,The rabbit has long ears.,兔子有长耳朵。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
pet,KV000246,pet,[pet],[pet],宠物,My dog is our family pet.,我的狗是我们家的宠物。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
snake,KV000247,snake,[sneɪk],[sneɪk],蛇,The long snake is moving across the grass.,那条长蛇正在草地上移动。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
turtle,KV000248,turtle,[ˈtɜːt(ə)l],[ˈtɜːrtl],乌龟,The turtle is swimming in the lake.,乌龟正在湖里游泳。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
small,KV000249,small,[smɔːl],[smɔːl],小的,This small box is for my pencils.,这个小盒子是用来放我的铅笔的。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
long,KV000250,long,[lɒŋ],[lɔːŋ],长的,This ruler is longer than mine.,这把尺子比我的长。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
look for,KV000251,look for,[ˈlʊk fɔː(r)],[ˈlʊk fɔːr],寻找,I am looking for my cat.,我在找我的猫。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
tail,KV000252,tail,[teɪl],[teɪl],尾巴,The dog has a long tail.,狗有一条长尾巴。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
dance,KV000253,dance,[dɑːns],[dæns],跳舞,My sister likes to dance to music.,我妹妹喜欢跟着音乐跳舞。,4,rj_start1,rj_start1::3年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::3::下 stage::lower-grade-backfill
cap,KV000254,cap,[kæp],[kæp],帽子；便帽,I wear a cap when I play outside.,我在外面玩的时候戴帽子。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
coat,KV000255,coat,[kəʊt],[koʊt],外套,Put on your coat before you go outside.,出去前穿上你的外套。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
shoes,KV000256,shoes,['ʃu:z],[ʃuːz],鞋,My shoes are dirty after playing football.,踢完足球后我的鞋脏了。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
sweater,KV000257,sweater,[ˈswetə(r)],[ˈswetər],毛衣,I wear a warm sweater in winter.,冬天我穿一件暖和的毛衣。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
jacket,KV000258,jacket,[ˈdʒækɪt],[ˈdʒækɪt],夹克衫,Take your jacket because it is cold outside.,外面很冷，把你的夹克穿上。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
gloves,KV000259,gloves,[ɡlʌvz],[ɡlʌvz],手套,I wear gloves when it is cold.,天气冷的时候我戴手套。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
trousers,KV000260,trousers,[ˈtraʊzəz],[ˈtraʊzərz],裤子；长裤,These trousers are too long for me.,这条裤子对我来说太长了。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
should,KV000261,should,[ʃəd; ʃʊd],[ʃəd; ʃʊd],应该,You should wear a coat.,你应该穿外套。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
wear,KV000262,wear,[weə(r)],[wer],穿；戴,I wear a coat in winter.,我冬天穿外套。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
week,KV000263,week,[wiːk],[wiːk],星期；周,We have PE twice a week.,我们每周有两次体育课。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
soon,KV000264,soon,[suːn],[suːn],很快；不久,The bus will be here soon.,公交车很快就会到这里。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
look forward to,KV000265,look forward to,,,期待；盼望,I look forward to my birthday.,我期待我的生日。,4,rj_start1,rj_start1::3年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::lower-grade-backfill
January,KV000266,January,[ˈdʒænjuəri],[ˈdʒænjueri],一月,My birthday is in January.,我的生日在一月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
February,KV000267,February,[ˈfebruəri],[ˈfebrueri],二月,My birthday is in February.,我的生日在二月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
